persona_name,persona_archetype,question_id,question_category,run_number,brand,canonical,sentiment,rank,attributes,quote
Tyler,Deal-Hunting College Student,Q4_02,discovery_trend,1,Burger King,Burger King,positive,primary,"deals, app, taste, value","They’re spicy, pretty decent, and usually paired with cheap combo deals through the app. Good for $5–6 meals, but not super filling solo."
Tyler,Deal-Hunting College Student,Q4_02,discovery_trend,1,Sonic,Sonic,positive,primary,"deals, app, value, taste",Crinkle fries with groovy sauce—Sonic has a $1.99 deal in their app and half-price drinks at certain times. Easy snack if you want something cheap and salty.
Tyler,Deal-Hunting College Student,Q4_02,discovery_trend,2,Taco Bell,Taco Bell,positive,primary,"deals, app, variety, taste, value","Latest Taco Bell or Wendy’s nuggs are probably the best value/most unique flavor right now, especially if you stack the app deals or combos."
Tyler,Deal-Hunting College Student,Q4_02,discovery_trend,2,McDonald’s,McDonald's,positive,secondary,"deals, app, variety, value",App is running BOGO free or $1 sandwiches every other week; check those daily deals.
Tyler,Deal-Hunting College Student,Q4_02,discovery_trend,2,Wendy’s,Wendy's,positive,primary,"deals, app, variety, taste, value","Latest Taco Bell or Wendy’s nuggs are probably the best value/most unique flavor right now, especially if you stack the app deals or combos."
Tyler,Deal-Hunting College Student,Q4_02,discovery_trend,2,Jack in the Box,Jack in the Box,positive,secondary,"deals, app, variety, value","They’re pushing some *Churro Shake* right now, app will probably have a $3 shake and fries deal."
Tyler,Deal-Hunting College Student,Q4_02,discovery_trend,2,Burger King,Burger King,positive,secondary,"deals, value, variety","BK has the $5 *Your Way Meal* back some places, solid value."
Tyler,Deal-Hunting College Student,Q4_02,discovery_trend,2,Subway,Subway,positive,secondary,"value, variety","There’s a new Sidekicks menu—mini footlong churros and cookies—for $2–$3, good snack if you just want something sweet."
Tyler,Deal-Hunting College Student,Q4_02,discovery_trend,2,Del Taco,Del Taco,positive,mentioned,"deals, app, value","try hitting up Del Taco, Sonic, or Checkers/Rally’s. Sometimes it’s a free taco or fries with any drink."
Tyler,Deal-Hunting College Student,Q4_02,discovery_trend,2,Sonic,Sonic,positive,mentioned,"deals, app, value","try hitting up Del Taco, Sonic, or Checkers/Rally’s. Sometimes it’s a free taco or fries with any drink."
Tyler,Deal-Hunting College Student,Q4_02,discovery_trend,2,Checkers/Rally’s,Checkers/Rally's,positive,mentioned,"deals, app, value","try hitting up Del Taco, Sonic, or Checkers/Rally’s. Sometimes it’s a free taco or fries with any drink."
Tyler,Deal-Hunting College Student,Q4_02,discovery_trend,3,Taco Bell,Taco Bell,positive,primary,"value, variety, taste, deals, app, loyalty","Grilled Cheese Burrito is back. It’s cheesy, filling, and you can usually get it as part of a box for around $6 (which includes a drink and two sides)."
Tyler,Deal-Hunting College Student,Q4_02,discovery_trend,3,Wendy’s,Wendy's,positive,primary,"innovation, taste, deals, app, loyalty","Orange Dreamsicle Frosty just dropped—people say it’s fire if you like creamsicle flavor. (Check the app, sometimes you can get a free small Frosty with any purchase.)"
Tyler,Deal-Hunting College Student,Q4_02,discovery_trend,3,McDonald’s,McDonald's,positive,primary,"innovation, taste, deals, app, loyalty","They’re doing a Grandma McFlurry—it’s basically butterscotch and crunchy bits. Actually tasty if you can find it, and you can usually get $1 off dessert on the app."
Tyler,Deal-Hunting College Student,Q4_02,discovery_trend,3,Burger King,Burger King,positive,primary,"value, taste, deals, app","They’re doing $5 “Your Way” meals that have decent value—usually a burger, nuggets, fries, drink."
Tyler,Deal-Hunting College Student,Q4_02,discovery_trend,3,Chick-fil-A,Chick-fil-A,positive,primary,"innovation, taste, loyalty, app","Maple Pepper Bacon Sandwich is limited time. It’s better than their usual LTOs if you like sweet and smoky. Not the cheapest, but check for app scans to get points if you go."
Tyler,Deal-Hunting College Student,Q4_02,discovery_trend,3,KFC,KFC,positive,primary,"innovation, taste, deals, value",Saucy Nuggets are new—people like the Honey BBQ and Buffalo. They’ve been doing $5 box deals that include them.
Tyler,Deal-Hunting College Student,Q4_02,discovery_trend,3,Jack in the Box,Jack in the Box,positive,primary,"innovation, taste, value, variety","Smashed Jack burger line is new and heavily promoted. Lots of flavor, especially their garlic one. Also, late night munchie meals still have the best bang for the buck after 9pm."
Tyler,Deal-Hunting College Student,Q4_03,discovery_trend,1,In-N-Out Burger,In-N-Out Burger,positive,primary,"value, taste, deals, app","People go crazy for this place. The menu is mad simple, but you gotta know the secret menu (Animal Style all day). The Double-Double is classic, and you can still get a full meal for like $8 if you skip the shakes."
Tyler,Deal-Hunting College Student,Q4_03,discovery_trend,1,Whataburger,Whataburger,positive,primary,"value, deals, app, variety","Honestly, solid late-night option. Burgers are big (def share fries if you want to keep to your budget). They run limited-time stuff—right now they have a Southern Bacon Double that's bomb, and there are always random BOGO coupons on their app."
Tyler,Deal-Hunting College Student,Q4_03,discovery_trend,1,Culver’s,Culver's,positive,primary,"taste, deals, app, variety","If you’re ever in Wisconsin, or really anywhere in the Midwest, their ButterBurger and cheese curds are fire. Plus, their apps offer random “free scoop” deals if you sign up and birthday freebies."
Tyler,Deal-Hunting College Student,Q4_03,discovery_trend,1,Cook Out,Cook Out,positive,primary,"value, variety, taste","One of the GOATs for students. Insanely cheap “tray” meals (like $6) with so many options (burgers, quesadillas, chicken, etc.), plus 40+ milkshake flavors. Won’t find an app, but the value is insane."
Tyler,Deal-Hunting College Student,Q4_03,discovery_trend,1,Raising Cane’s,Raising Cane's,positive,primary,"taste, quality","Chicken fingers only, core menu. But the Cane’s Sauce is what people go for. Combo isn’t always as cheap as other places, but you can get Texas toast for like 99 cents as a side hack."
Tyler,Deal-Hunting College Student,Q4_03,discovery_trend,2,In-N-Out Burger,In-N-Out Burger,positive,primary,"value, taste, variety, deals","Lots of hype, but honestly it’s worth it for the price. Their “secret menu” (Animal Style everything) is legendary, and you can get a double cheeseburger, fries, and a drink for like $8."
Tyler,Deal-Hunting College Student,Q4_03,discovery_trend,2,Culver’s,Culver's,positive,primary,"taste, variety, deals, app","Their ButterBurgers are different than any other chain, and people go crazy for their cheese curds and frozen custard. Culver’s app sometimes drops pretty solid deals too."
Tyler,Deal-Hunting College Student,Q4_03,discovery_trend,2,Whataburger,Whataburger,positive,primary,"variety, value, convenience, deals, app","Menu is giant, burgers are huge, and they have 24-hour locations = major late-night points. Their app also drops deals like free fries or BOGO sandwiches if you sign up."
Tyler,Deal-Hunting College Student,Q4_03,discovery_trend,2,Bojangles,Bojangles,positive,primary,"taste, value, variety","If you’re into fried chicken and biscuits, this is the move. The Cajun seasoning on their fries hits different, and their breakfast is bomb/cheap."
Tyler,Deal-Hunting College Student,Q4_03,discovery_trend,2,Cook Out,Cook Out,positive,primary,"value, variety, taste, convenience","This place is insane value: $6 or $7 gets you a main, two sides (which can be nuggets, corn dog, quesadilla, etc.), and a drink. Milkshakes = legendary, and open super late."
Tyler,Deal-Hunting College Student,Q4_03,discovery_trend,2,Raising Cane’s,Raising Cane's,positive,secondary,"taste, variety",Raising Cane’s (everywhere now but started in Louisiana) for chicken fingers and secret Texas toast hacks.
Tyler,Deal-Hunting College Student,Q4_03,discovery_trend,2,Sheetz,Sheetz,positive,secondary,"variety, taste, convenience",Sheetz or Wawa (Mid-Atlantic) if you like gas station subs/snacks but way better.
Tyler,Deal-Hunting College Student,Q4_03,discovery_trend,2,Wawa,Wawa,positive,secondary,"variety, taste, convenience",Sheetz or Wawa (Mid-Atlantic) if you like gas station subs/snacks but way better.
Tyler,Deal-Hunting College Student,Q4_03,discovery_trend,3,McDonald’s,McDonald's,neutral,mentioned,,if you’re tired of the McDonald’s/Wendy’s routine.
Tyler,Deal-Hunting College Student,Q4_03,discovery_trend,3,Wendy’s,Wendy's,neutral,mentioned,,if you’re tired of the McDonald’s/Wendy’s routine.
Tyler,Deal-Hunting College Student,Q4_03,discovery_trend,3,Whataburger,Whataburger,positive,primary,"variety, taste, convenience","If you’re anywhere near Texas, this is legit a must. Their burgers are massive, the spicy ketchup slaps, and they have a ton of customization options."
Tyler,Deal-Hunting College Student,Q4_03,discovery_trend,3,Culver’s,Culver's,positive,primary,"quality, taste, deals, app","The ButterBurgers are super juicy, and the cheese curds are just next-level snacking. Culver’s custard is way better than basic fast food desserts too. They always have deals on their app for meals and combo upgrades."
Tyler,Deal-Hunting College Student,Q4_03,discovery_trend,3,Cook Out,Cook Out,positive,primary,"value, variety, convenience","Insane bang for your buck—like, you can get a full tray (burger or chicken sandwich + two sides + a drink) for like $6. Tons of options, and the shake menu is wild. It’s also open late, which is clutch after midnight."
Tyler,Deal-Hunting College Student,Q4_03,discovery_trend,3,In-N-Out,In-N-Out Burger,positive,primary,"value, taste, variety",Super solid prices (not much more than McDonald’s) and that secret menu is worth the order.
Tyler,Deal-Hunting College Student,Q4_03,discovery_trend,3,Raising Cane’s,Raising Cane's,positive,primary,"quality, value, app","Limited menu, but the chicken is legit fresh and the Cane’s sauce is *chef’s kiss*. Combo boxes are decent value, especially with app rewards."
Tyler,Deal-Hunting College Student,Q4_03,discovery_trend,3,Zippy’s,Zippy's,positive,secondary,variety,"If you’re ever in Hawaii, Zippy’s is weird and awesome."
Tyler,Deal-Hunting College Student,Q4_03,discovery_trend,3,Del Taco,Del Taco,positive,secondary,"value, app",And Del Taco sometimes runs better app value than Taco Bell for late-night runs.
Tyler,Deal-Hunting College Student,Q4_03,discovery_trend,3,Taco Bell,Taco Bell,neutral,mentioned,,And Del Taco sometimes runs better app value than Taco Bell for late-night runs.
Tyler,Deal-Hunting College Student,Q4_04,discovery_trend,1,McDonald’s,McDonald's,positive,primary,"value, deals, app, loyalty, variety, taste, convenience","Download every chain’s app (McDonald’s, Burger King, Taco Bell, Wendy’s, etc.) and enable notifications. Combine app-exclusive deals with rewards points for super cheap eats."
Tyler,Deal-Hunting College Student,Q4_04,discovery_trend,1,Burger King,Burger King,positive,secondary,"value, deals, app, loyalty","Download every chain’s app (McDonald’s, Burger King, Taco Bell, Wendy’s, etc.) and enable notifications."
Tyler,Deal-Hunting College Student,Q4_04,discovery_trend,1,Taco Bell,Taco Bell,positive,primary,"value, deals, app, loyalty, variety, taste, convenience","At Taco Bell, mix $1 menu items to make a filling meal: two Spicy Potato Soft Tacos + a side of cheesy beans = under $5 and pretty filling."
Tyler,Deal-Hunting College Student,Q4_04,discovery_trend,1,Wendy’s,Wendy's,positive,primary,"value, deals, app, loyalty, variety, taste, convenience","Download every chain’s app (McDonald’s, Burger King, Taco Bell, Wendy’s, etc.) and enable notifications."
Tyler,Deal-Hunting College Student,Q4_04,discovery_trend,1,Chipotle,Chipotle,positive,primary,"value, variety, taste, convenience, health","At Chipotle, for example, extra veggies or salsas are free and beef up burritos/bowls."
